id,product_type_field_id,value
5540,420,o-Anisidine
5541,420,o-Anisidine hydrochloride
5542,420,Ochratoxin A
5543,420,o-Dinitrobenzene
5544,420,Oil Orange SS
5545,420,o-Nitroanisole
5546,420,o-Nitrotoluene
5547,420,o-Phenylenediamine
5548,420,o-Phenylenediamine and its salts
5549,420,o-Phenylenediamine dihydochloride
5550,420,"o-Phenylphenate, sodium"
5551,420,o-Phenylphenol
5552,420,"Oral contraceptives, combined"
5553,420,"Oral contraceptives, sequential"
5554,420,Oryzalin
5555,420,o-Toluidine
5556,420,o-Toluidine hydrochloride
5557,420,Oxadiazon
5558,420,Oxazepam
5559,420,Oxydemeton methyl
5560,420,Oxymetholone
5561,420,Oxytetracycline (internal use)
5562,420,Oxytetracycline hydrochloride (internal use)
5563,420,Oxythioquinox (Chinomethionat)
5564,420,"p,p'-DDT"
5565,420,"p-a,a,a-Tetrachlorotoluene"
5566,420,Paclitaxel
5567,420,p-Aminoazobenzene
5568,420,"p-chloro-α,α,α-trifluorotoluene (para-Chlorobenzotrifluoride, PCBTF)"
5569,420,Panfuran S
5570,420,para-Nitroanisole
5571,420,Paramethadione
5572,420,Parathion
5573,420,p-Chloroaniline
5574,420,p-Chloroaniline hydrochloride
5575,420,p-Chloro-o-toluidine
5576,420,"p-Chloro-o-toluidine, hydrochloride"
5577,420,"p-Chloro-o-toluidine, strong acid salts of"
5578,420,p-Cresidine
5579,420,p-Dichlorobenzene
5580,420,p-Dinitrobenzene
5581,420,Penicillamine
5582,420,pentabromodiphenyl ether mixture [DE-71 (technical grade)]
5583,420,Pentachlorophenol
5584,420,Pentobarbital sodium
5585,420,Pentosan polysulfate sodium
5586,420,Pentostatin
5587,420,Perfluorooctane sulfonate (PFOS)
5588,420,Perfluorooctanoic acid (PFOA)
5589,420,Pertuzumab
5590,420,Phenacemide
5591,420,Phenacetin
5592,420,Phenazopyridine
5593,420,Phenazopyridine hydrochloride
5594,420,Phenesterin
5595,420,Phenobarbital
5596,420,Phenolphthalein
5597,420,Phenoxybenzamine
5598,420,Phenoxybenzamine hydrochloride
5599,420,Phenprocoumon
5600,420,Phenyl glycidyl ether
5601,420,Phenylhydrazine
5602,420,Phenylhydrazine and its salts
5603,420,Phenylhydrazine hydrochloride
5604,420,Phenylphosphine
5605,420,"PhiP(2-Amino-1-methyl-6-phenylimidazol[4,5-b]pyridine)"
5606,420,Pimozide
5607,420,Pioglitazone
5608,420,Pipobroman
5609,420,Pirimicarb
5610,420,Plicamycin
5611,420,p-Nitrosodiphenylamine
5612,420,Polybrominated biphenyls
5613,420,Polychlorinated biphenyls
5614,420,Polychlorinated dibenzofurans
5615,420,Polychlorinated dibenzo-p-dioxins
5616,420,Polygeenan
5617,420,Ponceau 3R
5618,420,Ponceau MX
5619,420,Potassium bromate
5620,420,Potassium cyanide
5621,420,Potassium dimethyldithiocarbamate
5622,420,Pravastatin sodium
5623,420,Prednisolone sodium phosphate
5624,420,Primidone
5625,420,Procarbazine
5626,420,Procarbazine hydrochloride
5627,420,Procymidone
5628,420,Progesterone
5629,420,Pronamide
5630,420,Propachlor
5631,420,Propargite
5632,420,Propazine
5633,420,Propoxur
5634,420,Propylene glycol mono-t-butyl ether
5635,420,Propylene oxide
5636,420,Propylthiouracil
5637,420,Pulegone
5638,420,Pymetrozine
5639,420,Pyridine
5640,420,Pyrimethamine
5641,420,Quazepam
5642,420,Quinoline and its strong acid salts
5643,420,Quizalofop-ethyl
5644,420,Radionuclides
5645,420,Reserpine
5646,420,Residual (heavy) fuel oils
5647,420,Resmethrin
5648,420,"Retinol/retinyl esters, when in daily dosages in excess of 10,000 IU, or 3,000 retinol equivalents."
5649,420,Ribavirin
5650,420,Riddelliine
5651,420,Rifampin
5652,420,"S,S,S-Tributyl phosphorotrithioate (Tribufos, DEF)"
5653,420,Safrole
5654,420,"Salted fish, Chinese-style"
5655,420,Secobarbital sodium
5656,420,Sedaxane
5657,420,Selenium sulfide
5658,420,Sermorelin acetate
5659,420,Shale-oils
5660,420,"Silica, crystalline (airborne particles of respirable size)"
5661,420,Simazine
5662,420,Sodium cyanide
5663,420,Sodium dimethyldithiocarbamate
5664,420,Sodium fluoroacetate
5665,420,"Soots, tars, and mineral oils (untreated and mildly treated oils and used engine oils)"
5666,420,Spirodiclofen
5667,420,Spironolactone
5668,420,Stanozolol
5669,420,Sterigmatocystin
5670,420,Streptomycin sulfate
5671,420,Streptozocin (streptozotocin)
5672,420,Streptozotocin (streptozocin)
5673,420,Strong inorganic acid mists containing sulfuric acid
5674,420,Styrene
5675,420,Styrene oxide
5676,420,Sulfallate
5677,420,Sulfasalazine (Salicylazosulfapyridine)
5678,420,Sulfur dioxidee
5679,420,Sulindac
5680,420,Talc containing asbestiform fibers
5681,420,Tamoxifen and its salts
5682,420,Tamoxifen citrate
5683,420,Temazepam
5684,420,Teniposide
5685,420,Terbacil
5686,420,Teriparatide
5687,420,Terrazole
5688,420,Testosterone and its esters
5689,420,Testosterone cypionate
5690,420,Testosterone enanthate
5691,420,Tetrabromobisphenol A
5692,420,Tetrachloroethylene (Perchloroethylene)
5693,420,Tetrachlorvinphos
5694,420,Tetracycline (internal use)
5695,420,Tetracycline hydrochloride (internal use)
5696,420,Tetracyclines (internal use)
5697,420,Tetrafluoroethylene
5698,420,Tetrahydrofuran
5699,420,Tetranitromethane
5700,420,Thalidomide
5701,420,Thioacetamide
5702,420,Thiodicarb
5703,420,Thioguanine
5704,420,Thiophanate methyl
5705,420,Thiouracil
5706,420,Thiourea
5707,420,Thorium dioxide
5708,420,"Titanium dioxide (airborne, unbound particles of respirable size)"
5709,420,Tobacco smoke
5710,420,Tobacco smoke (primary)
5711,420,"Tobacco, oral use of smokeless products"
5712,420,Tobramycin sulfate
5713,420,Toluene
5714,420,Toluene diisocyanate
5715,420,Topiramate
5716,420,Toxaphene (Polychlorinated camphenes)
5717,420,Toxins derived from Fusarium moniliforme (Fusarium verticillioides)
5718,420,"trans-2-[(Dimethylamino)methylimino]-5-[2-(5-nitro-2-furyl)vinyl]-1,3,4-oxadiazole"
5719,420,Treosulfan
5720,420,Triadimefon
5721,420,Triamterene
5722,420,Triazolam
5723,420,Tributyltin methacrylate
5724,420,Trichlormethine (Trimustine hydrochloride)
5725,420,Trichloroacetic acid
5726,420,Trichloroethylene
5727,420,Trientine hydrochloride
5728,420,Triforine
5729,420,Trilostane
5730,420,TRIM® VX
5731,420,Trimethadione
5732,420,Trimethyl phosphate
5733,420,"Trimethylolpropane triacrylate, technical grade"
5734,420,Trimetrexate glucuronate
5735,420,Triphenyltin hydroxide
5736,420,"Tris(1,3-dichloro-2-propyl) phosphate (TDCPP)"
5737,420,Tris(1-aziridinyl)phosphine sulfide (Thiotepa)
5738,420,"Tris(2,3-dibromopropyl)phosphate"
5739,420,Tris(2-chloroethyl) phosphate
5740,420,Tris(aziridinyl)-p-benzoquinone (Triaziquone)
5741,420,Trp-P-1 (Tryptophan-P-1)
5742,420,Trp-P-2 (Tryptophan-P-2)
5743,420,Trypan blue (commercial grade)
5744,420,Unleaded gasoline (wholly vaporized)
5745,420,Uracil mustard
5746,420,Urethane (Ethyl carbamate)
5747,420,Urofollitropin
5748,420,Valproate (Valproic acid)
5749,420,Vinblastine sulfate
5750,420,Vinclozolin
5751,420,Vincristine sulfate
5752,420,Vinyl bromide
5753,420,Vinyl chloride
5754,420,Vinyl cyclohexene dioxide (4-Vinyl-1-cyclohexene diepoxide)
5755,420,Vinyl fluoride
5756,420,"Vinyl trichloride (1,1,2-Trichloroethane)"
5757,420,"Vinylidene chloride (1,1-Dichloroethylene)"
5758,420,Warfarin
5759,420,Wood dust
5760,420,Zalcitabine
5761,420,Zidovudine (AZT)
5762,420,Zileuton
5763,420,α-Methyl styrene (alpha-Methylstyrene)
5764,420,Gentian violet (Crystal violet)
5765,420,N-Nitrosohexamethyleneimine
5766,420,Nickel (soluble compounds)
5767,420,Alcoholic beverages
5768,420,"Alcoholic beverages, when associated with alcohol abuse"
5769,420,2-Amino-4-chlorophenol
5770,420,Angiotensin converting enzyme  (ACE) inhibitors
5771,420,Anthracene
5772,420,"N,N-Bis(2-chloroethyl)-2-naphthylamine  (Chlornapazine)"
5773,420,"Bis(2-chloro-1-methylethyl)ether,  technical grade"
5774,420,Bisphenol S (BPS)
5775,420,1-Bromo-3-chloropropane
5776,420,1-Butyl glycidyl ether
5777,420,Coal-tar pitch
5778,420,Coconut oil diethanolamine condensate (cocamide diethanolamine)
5779,420,"1,4-Dichloro-2-nitrobenzene"
5780,420,"2,4-Dichloro-1-nitrobenzene"
5781,420,Adultb
5782,420,"Infant boys, age 29 days to 24 monthsb"
5783,420,"Neonatal infant boys, age 0 to 28 daysb"
5784,420,Dimethyl hydrogen phosphite
5785,420,Fluoro-edenite fibrous amphibole
5786,420,Glycidyl methacrylate
5787,420,Cyanide salts that readily dissociate in solution (expressed as cyanide)f
5788,420,Hydrogen cyanidef
5789,420,Sodium cyanidef
5790,420,Potassium cyanidef
5791,420,"Me-A-alpha-C (2-Amino-3-methyl-9H-pyrido[2,3-b]indole)"
5792,420,"MeIQx (2-Amino-3,8-dimethylimidazo[4,5-f]quinoxaline)"
5793,420,Methyl acrylate
5794,420,MOPP (vincristine-prednisone-nitrogen mustard-procarbazine mixture)
5795,420,5-(Morpholinomethyl)-3-[(5-nitrofurfuryl-idene)-amino]-2-oxazolidinone
5796,420,Nickel refinery dust from the pyrometallurgical process
5797,420,Nitrogen mustard hydrochloride (Mechlorethamine hydrochloride)
5798,420,Palygorskite fibers (> 5µm in length)
5799,420,Pentachlorophenol and by-products of its synthesis (complex mixture)
5800,420,Perfluorononanoic acid (PFNA) and its salts
5801,420,Perfluorooctane sulfonic acid (PFOS) and its salts and transformation and degradation precursors
5802,420,o-Phenylenediamine dihydrochloride
5803,420,Polychlorinated biphenyls (containing 60 or more percent chlorine by molecular weight)
5804,420,Silicon carbide whiskers
5805,420,Vanadium pentoxide (orthorhombic crystalline form)
5806,420,"Vinylidene chloride _x000D__x000D_
(1,1-Dichloroethylene)"
5807,420,Vismodegib
5808,420,Vinyl acetate
5809,421,Alcoholic Beverage
5810,421,Chemical
5811,421,Diesel Engines
5812,421,Food
5813,421,Furniture
5814,421,On Product Cancer
5815,421,On Product Combined Cancer Reproductive
5816,421,On Product Reproductive
5817,421,Passenger or Off Road Vehicle
5818,421,Raw Wood
5819,421,Recreational Vessel
5820,421,Butyl benzyl phthalate (BBP)d
5821,421,Di(2-ethylhexyl)phthalate (DEHP)
5822,421,Di-isodecyl phthalate (DIDP)
5823,421,Diisononyl phthalate (DINP)
5824,421,Di-n-butyl phthalate (DBP)
5825,421,Di-n-hexyl phthalate (DnHP)
5826,421,Formaldehyde (gas)
5827,421,Lead
5828,421,Lead acetate
5829,421,Lead and lead compounds
5830,421,Lead phosphate
5831,421,Lead subacetate
5832,421,"1,1,1,2-Tetrachloroethane"
5833,421,"1,1,1-trichloroethane"
5834,421,"1,1,2,2-Tetrachloroethane"
5835,421,"1,1-Dichloro-2,2-bis(p-chloropheny)ethylene (DDE)"
5836,421,"1,1-Dichloroethane"
5837,421,"1,1-Dimethylhydrazine (UDMH)"
5838,421,"1,2,3-Trichloropropane"
5839,421,1-(2-Chloroethyl)-3-(4-methylcyclohexyl)-1-nitrosourea (Methyl-CCNU)
5840,421,1-(2-Chloroethyl)-3-cyclohexyl-1-nitrosourea (CCNU) (Lomustine)
5841,421,"1,2-Dibromo-3-chloropropane (DBCP)"
5842,421,"1,2-Dichloropropane"
5843,421,"1,2-Diethylhydrazine"
5844,421,"1,2-Dimethylhydrazine"
5845,421,"1,3-Butadiene"
5846,421,"1,3-Dichloro-2-propanol (1,3-DCP)"
5847,421,"1,3-Dichloropropene"
5848,421,"1,3-Dinitropyrene"
5849,421,"1,3-Propane sultone"
5850,421,"1,4-Butanediol dimethanesulfonate (Busulfan)"
5851,421,"1,4-Dichloro-2-butene"
5852,421,"1,4-Dioxane"
5853,421,"1,6-Dinitropyrene"
5854,421,"1,8-Dinitropyrene"
5855,421,1-[(5-Nitrofurfurylidene)-amino]-2-imidazolidinone
5856,421,"1-Amino-2,4-dibromoanthraquinone"
5857,421,1-Amino-2-methylanthraquinone
5858,421,1-Bromopropane (1-BP)
5859,421,1-Chloro-4-nitrobenzene
5860,421,1-Hydroxyanthraquinone
5861,421,1-Naphthylamine
5862,421,1-Nitropyrene
5863,421,2-(2-Formylhydrazino)-4-(5-nitro-2-furyl)thiazole
5864,421,"2,2-Bis(bromomethyl)-1,3-propanediol"
5865,421,"2,3,7,8-Tetrachlorodibenzo-p-dioxin (TCDD)"
5866,421,"2,3-Dibromo-1-propanol"
5867,421,"2,4,5-Trimethylaniline and its strong acid salts"
5868,421,"2,4,6-Trichlorophenol"
5869,421,"2,4,6-Trinitrotoluene (TNT)"
5870,421,"2,4-D butyric acid"
5871,421,"2,4-Diamino-6-chloro-s-triazine (DACT)"
5872,421,"2,4-Diaminoanisole"
5873,421,"2,4-Diaminoanisole sulfate"
5874,421,"2,4-Diaminotoluene"
5875,421,"2,4-Dinitrotoluene"
5876,421,"2,4-Hexadienal (89% trans, trans isomer; 11% cis, trans isomer)"
5877,421,"2,5-Hexanedione"
5878,421,"2,6-Dimethyl-N-nitrosomorpholine (DMNM)"
5879,421,"2,6-Dinitrotoluene"
5880,421,"2,6-Xylidine (2,6-Dimethylaniline)"
5881,421,2-Acetylaminofluorene
5882,421,"2-Amino-5-(5-nitro-2-furyl)-1,3,4-thiadiazole"
5883,421,2-Aminoanthraquinone
5884,421,2-Aminofluorene
5885,421,2-Bromopropane (2-BP)
5886,421,2-Chloronitrobenzene
5887,421,2-Chloropropionic acid
5888,421,2-Ethylhexyl acrylate
5889,421,2‑Mercaptobenzothiazole
5890,421,2-Methyl-1-nitroanthraquinone (of uncertain purity)
5891,421,2-Methylaziridine (Propyleneimine)
5892,421,2-Methylimidazole
5893,421,2-Naphthylamine
5894,421,2-Nitrofluorene
5895,421,2-Nitropropane
5896,421,3-(N-Nitrosomethylamino) propionitrile
5897,421,"3,3',4,4'-Tetrachloroazobenzene"
5898,421,"3,3'-Dichloro-4,4'-diamino-diphenyl ether"
5899,421,"3,3'-Dichlorobenzidine"
5900,421,"3,3'-Dichlorobenzidine dihydrochloride"
5901,421,"3,3'-Dimethoxybenzidine-based dyes metabolized to 3,3'-dimethoxybenzidine"
5902,421,"3,3'-Dimethoxybenzidine (o-Dianisidine)"
5903,421,"3,3'-Dimethoxybenzidine dihydrochloride"
5904,421,"3,3'-Dimethylbenzidine-based dyes metabolized to 3,3'-dimethylbenzidine"
5905,421,"3,3'-Dimethylbenzidine (ortho-Tolidine)"
5906,421,"3,3'-Dimethylbenzidine dihydrochloride"
5907,421,"3,7-Dinitrofluoranthene"
5908,421,"3,9-Dinitrofluoranthene"
5909,421,3-Amino-9-ethylcarbazole hydrochloride
5910,421,3-Chloro-2-methylpropene
5911,421,3-Methylcholanthrene
5912,421,"3-Monochloropropane-1,2-diol (3-MCPD)"
5913,421,4-(N-Nitrosomethylamino)-1-(3-pyridyl)1-butanone
5914,421,"4,4'-Diaminodiphenyl ether (4,4'-Oxydianiline)"
5915,421,"4,4'-Methylene bis(2-chloroaniline)"
5916,421,"4,4'-Methylene bis(2-methylaniline)"
5917,421,"4,4'-Methylene bis(N,N-dimethyl)benzenamine"
5918,421,"4,4'-Methylenedianiline"
5919,421,"4,4'-Methylenedianiline dihydrochloride"
5920,421,"4,4'-Thiodianiline"
5921,421,4-Amino-2-nitrophenol
5922,421,4-Aminobiphenyl (4-aminodiphenyl)
5923,421,4-Chloro-o-phenylenediamine
5924,421,4-Dimethylaminoazobenzene
5925,421,4-Methylimidazole
5926,421,4-Nitrobiphenyl
5927,421,4-Nitropyrene
5928,421,4-Vinyl-1-cyclohexene diepoxide (Vinyl cyclohexenedioxide)
5929,421,4-Vinylcyclohexene
5930,421,5-Chloro-o-toluidine and its strong acid salts
5931,421,5-Methoxypsoralen with ultraviolet A therapy
5932,421,5-Methylchrysene
5933,421,5-Nitroacenaphthene
5934,421,6-Nitrochrysene
5935,421,"7,12-Dimethylbenz(a)anthracene"
5936,421,"7H-Dibenzo[c,g]carbazole"
5937,421,8-Methoxypsoralen with ultraviolet A therapy
5938,421,"A-alpha-C (2-Amino-9H-pyrido[2,3-b]indole)"
5939,421,Abiraterone acetate
5940,421,Acetaldehyde
5941,421,Acetamide
5942,421,Acetazolamide
5943,421,Acetochlor
5944,421,Acetohydroxamic acid
5945,421,Acifluorfen sodium
5946,421,Acrylamide
5947,421,Acrylonitrile
5948,421,Actinomycin D
5949,421,AF-2;[2-(2-furyl)-3-(5-nitro-2-furyl)]acrylamide
5950,421,Aflatoxins
5951,421,Alachlor
5952,421,Aldrin
5953,421,All-trans retinoic acid
5954,421,"Aloe Vera, non-decolorized whole leaf extract"
5955,421,Alprazolam
5956,421,Altretamine
5957,421,Amantadine hydrochloride
5958,421,Amikacin sulfate
5959,421,Aminoglutethimide
5960,421,Aminoglycosides
5961,421,Aminopterin
5962,421,Amiodarone hydrochloride
5963,421,Amitraz
5964,421,Amitrole
5965,421,Amoxapine
5966,421,Amsacrine
5967,421,Anabolic steroids
5968,421,Analgesic mixtures containing Phenacetin
5969,421,Androstenedione
5970,421,Angiotensin converting enzyme (ACE) inhibitors
5971,421,Aniline
5972,421,Aniline hydrochloride
5973,421,Anisindione
5974,421,Anthraquinone
5975,421,Antimony oxide (Antimony trioxide)
5976,421,Aramite
5977,421,Areca nut
5978,421,Aristolochic acids
5979,421,Arsenic (inorganic arsenic compounds)
5980,421,Arsenic (inorganic oxides)
5981,421,Asbestos
5982,421,Aspirin
5983,421,Atenolol
5984,421,Atrazine
5985,421,Auramine
5986,421,Auranofin
5987,421,Avermectin B1 (Abamectin)
5988,421,Azacitidine
5989,421,Azaserine
5990,421,Azathioprine
5991,421,Azobenzene
5992,421,Barbiturates
5993,421,Beclomethasone dipropionate
5994,421,Benomyl
5995,421,Benthiavalicarb-isopropyl
5996,421,Benz[a]anthracene
5997,421,Benzene
5998,421,Benzidine [and its salts]
5999,421,Benzidine-based dyes
6000,421,Benzo[a]pyrene
6001,421,Benzo[b]fluoranthene
6002,421,Benzo[j]fluoranthene
6003,421,Benzo[k]fluoranthene
6004,421,Benzodiazepines
6005,421,Benzofuran
6006,421,Benzophenone
6007,421,Benzotrichloride
6008,421,Benzphetamine hydrochloride
6009,421,Benzyl chloride
6010,421,Benzyl violet 4B
6011,421,Beryllium
6012,421,Beryllium and beryllium compounds
6013,421,Beryllium oxide
6014,421,Beryllium sulfate
6015,421,beta-Butyrolactone
6016,421,beta-Myrcene
6017,421,beta-Propiolactone
6018,421,Betel quid with tobacco
6019,421,Betel quid without tobacco
6020,421,Bevacizumab
6021,421,"Bis(2-chloro-1-methylethyl)ether, technical grade"
6022,421,Bis(2-chloroethyl)ether
6023,421,Bis(chloromethyl)ether
6024,421,Bischloroethyl nitrosourea (BCNU) (Carmustine)
6025,421,Bisphenol A (BPA)
6026,421,"Bitumens, extracts of steam-refined and air refined"
6027,421,Bracken fern
6028,421,Bromacil lithium salt
6029,421,Bromate
6030,421,Bromochloroacetic acid
6031,421,Bromodichloroacetic acid
6032,421,Bromodichloromethane
6033,421,Bromoethane
6034,421,Bromoform
6035,421,Bromoxynil
6036,421,Bromoxynil octanoate
6037,421,Butabarbital sodium
6038,421,Butylated hydroxyanisole
6039,421,C.I. Acid Red 114
6040,421,C.I. Basic Red 9 monohydrochloride
6041,421,C.I. Direct Blue 15
6042,421,C.I. Direct Blue 218
6043,421,C.I. Disperse Yellow 3
6044,421,C.I. Solvent Yellow 14
6045,421,Cacodylic acid
6046,421,Cadmium
6047,421,Cadmium and cadmium compounds
6048,421,Caffeic acid
6049,421,Captafol
6050,421,Captan
6051,421,Carbamazepine
6052,421,Carbaryl
6053,421,Carbazole
6054,421,"Carbon black (airborne, unbound particles of respirable size)"
6055,421,Carbon disulfide
6056,421,Carbon monoxide
6057,421,Carbon tetrachloride
6058,421,Carbon-black extracts
6059,421,Carboplatin
6060,421,Catechol
6061,421,Ceramic fibers (airborne particles of respirable size)
6062,421,Certain combined chemotherapy for lymphomas
6063,421,Chenodiol
6064,421,Chloral
6065,421,Chloral hydrate
6066,421,Chlorambucil
6067,421,Chloramphenicol sodium succinate
6068,421,Chlorcyclizine hydrochloride
6069,421,Chlordane
6070,421,Chlordecone (Kepone)
6071,421,Chlordiazepoxide
6072,421,Chlordiazepoxide hydrochloride
6073,421,Chlordimeform
6074,421,Chlorendic acid
6075,421,"Chlorinated paraffins (Average chain length, C12;approximately 60 percent chlorine by weight)"
6076,421,Chloroethane (Ethyl chloride)
6077,421,Chloroform
6078,421,Chloromethyl methyl ether (technical grade)
6079,421,Chloroprene
6080,421,Chlorothalonil
6081,421,Chlorotrianisene
6082,421,Chlorozotocin
6083,421,Chlorpyrifos
6084,421,Chromium (hexavalent compounds)
6085,421,Chrysene
6086,421,Ciclosporin (Cyclosporin A; Cyclosporine)
6087,421,Cidofovir
6088,421,Cinnamyl anthranilate
6089,421,Cisplatin
6090,421,Citrus Red No. 2
6091,421,Cladribine
6092,421,Clarithromycin
6093,421,Clobetasol propionate
6094,421,Clofibrate
6095,421,Clomiphene citrate
6096,421,Clorazepate dipotassium
6097,421,CMNP (pyrazachlor)
6098,421,Cobalt [II] oxide
6099,421,Cobalt metal powder
6100,421,Cobalt sulfate
6101,421,Cobalt sulfate heptahydrate
6102,421,Codeine phosphate
6103,421,Coke oven emissions
6104,421,Colchicine
6105,421,Conjugated estrogens
6106,421,Creosotes
6107,421,Cumene
6108,421,Cupferron
6109,421,Cyanazine
6110,421,Cycasin
6111,421,Cycloate
6112,421,Cycloheximide
6113,421,Cyclopenta[cd]pyrene
6114,421,Cyclophosphamide (anhydrous)
6115,421,Cyclophosphamide (hydrated)
6116,421,Cyhexatin
6117,421,Cytarabine
6118,421,Cytembena
6119,421,D&C Orange No. 17
6120,421,D&C Red No. 19
6121,421,D&C Red No. 8
6122,421,D&C Red No. 9
6123,421,Dacarbazine
6124,421,Daminozide
6125,421,Danazol
6126,421,"Dantron (Chrysazin; 1,8-Dihydroxyanthraquinone)"
6127,421,Daunomycin
6128,421,Daunorubicin hydrochloride
6129,421,DDD (Dichlorodiphenyl-dichloroethane)
6130,421,DDE (Dichlorodiphenyl-dichloroethylene)
6131,421,DDT (Dichlorodiphenyl-trichloroethane)
6132,421,DDVP (Dichlorvos)
6133,421,Demeclocycline hydrochloride (internal use)
6134,421,Des-ethyl atrazine (DEA)
6135,421,Des-isopropyl atrazine (DIA)
6136,421,Diazepam
6137,421,Diazoaminobenzene
6138,421,Diazoxide
6139,421,"Dibenz[a,c]anthracene"
6140,421,"Dibenz[a,h]acridine"
6141,421,"Dibenz[a,h]anthracene"
6142,421,"Dibenz[a,j]acridine"
6143,421,"Dibenz[a,j]anthracene"
6144,421,Dibenzanthracenes
6145,421,"Dibenzo[a,e]pyrene"
6146,421,"Dibenzo[a,h]pyrene"
6147,421,"Dibenzo[a,i]pyrene"
6148,421,"Dibenzo[a,l]pyrene"
6149,421,Dibromoacetic acid
6150,421,Dibromoacetonitrile
6151,421,Dichloroacetic acid
6152,421,Dichloromethane (Methylene chloride)
6153,421,Dichlorophene
6154,421,Dichlorphenamide
6155,421,Diclofop-methyl
6156,421,Dicumarol
6157,421,Dieldrin
6158,421,Diepoxybutane
6159,421,Diesel engine exhaust
6160,421,Diethanolamine
6161,421,Diethyl sulfate
6162,421,Diethylstilbestrol (DES)
6163,421,Diflunisal
6164,421,Diglycidyl resorcinol ether (DGRE)
6165,421,Dihydroergotamine mesylate
6166,421,Dihydrosafrole
6167,421,Diisopropyl sulfate
6168,421,Diltiazem hydrochloride
